id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3531,15682533.0,Chukwujamuike,646.0,France,Male,49.0,3.0,0.0,1.0,1.0,1.0,1557.82,0.0
3532,15662901.0,Chinedum,642.0,Germany,Male,29.0,6.0,90544.0,2.0,1.0,1.0,173837.54,0.0
3533,15777892.0,Hsueh,740.0,Germany,Female,33.0,6.0,133060.63,2.0,1.0,1.0,131834.87,0.0
3534,15806546.0,Uwaezuoke,592.0,Spain,Female,43.0,8.0,0.0,2.0,1.0,1.0,52327.57,0.0
3535,15735687.0,Ts'ui,699.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,102233.73,0.0
3536,15605791.0,McIntyre,633.0,France,Male,27.0,1.0,0.0,1.0,1.0,1.0,121551.58,0.0
3537,15700654.0,Hs?eh,670.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,1.0,16081.62,0.0
3538,15776936.0,Cremonesi,693.0,Germany,Female,45.0,8.0,132567.28,3.0,1.0,0.0,74838.64,1.0
3539,15646566.0,Fanucci,716.0,France,Female,30.0,2.0,0.0,2.0,1.0,0.0,82662.73,0.0
3540,15644878.0,Nwebube,646.0,France,Female,40.0,8.0,0.0,1.0,0.0,1.0,172576.56,1.0
3541,15687540.0,Ch'in,634.0,Spain,Male,36.0,9.0,0.0,2.0,1.0,0.0,182624.93,0.0
3542,15673584.0,Yevseyev,729.0,France,Male,43.0,8.0,0.0,2.0,1.0,0.0,115217.59,0.0
3543,15704746.0,Kibble,588.0,Spain,Female,40.0,5.0,0.0,2.0,1.0,1.0,139431.0,0.0
3544,15672640.0,Rios,712.0,France,Male,36.0,4.0,108117.1,1.0,1.0,0.0,107236.87,0.0
3545,15595872.0,Chibugo,724.0,Spain,Male,59.0,1.0,0.0,1.0,0.0,1.0,158845.49,1.0
3546,15658675.0,Pirozzi,603.0,France,Male,44.0,8.0,0.0,2.0,1.0,1.0,86656.48,0.0
3547,15691863.0,Nwachinemelu,712.0,France,Male,43.0,4.0,152303.8,2.0,0.0,0.0,141533.19,0.0
3548,15727251.0,Lucchesi,710.0,France,Male,35.0,7.0,0.0,1.0,1.0,1.0,134417.31,0.0
3549,15699247.0,Lo Duca,850.0,France,Female,34.0,3.0,92366.72,1.0,0.0,1.0,4696.44,0.0
3550,15700657.0,T'ien,677.0,Germany,Female,45.0,8.0,133377.8,1.0,0.0,0.0,151333.24,1.0
3551,15643359.0,Chukwumaobim,682.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,149946.43,0.0
3552,15746515.0,Ritchie,702.0,France,Female,63.0,1.0,0.0,3.0,1.0,1.0,163714.92,1.0
3553,15691627.0,Hsia,613.0,France,Female,43.0,2.0,0.0,1.0,0.0,1.0,83629.6,1.0
3554,15775206.0,Hargreaves,662.0,Germany,Female,46.0,6.0,132405.52,1.0,1.0,1.0,181605.85,1.0
3555,15792305.0,Chidozie,678.0,France,Male,35.0,7.0,164948.98,1.0,1.0,0.0,110421.31,0.0
3556,15602909.0,Okechukwu,583.0,France,Male,38.0,2.0,0.0,2.0,1.0,0.0,175894.24,0.0
3557,15627854.0,Maclean,656.0,France,Female,40.0,6.0,0.0,2.0,0.0,0.0,191111.02,0.0
3558,15788291.0,Chukwuemeka,678.0,Spain,Male,37.0,10.0,124043.8,1.0,1.0,1.0,9241.78,0.0
3559,15661473.0,Y?an,602.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,0.0,58855.85,0.0
3560,15756971.0,Milne,562.0,France,Female,37.0,9.0,0.0,1.0,1.0,0.0,86797.41,0.0
3561,15656592.0,Manna,850.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,175043.67,0.0
3562,15651352.0,Fanucci,705.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,150507.81,0.0
3563,15756277.0,Ting,757.0,France,Female,51.0,3.0,0.0,1.0,0.0,0.0,101839.77,1.0
3564,15619116.0,Hsiao,602.0,France,Male,46.0,3.0,0.0,2.0,1.0,1.0,100423.88,0.0
3565,15780779.0,Chiazagomekpere,562.0,Spain,Male,50.0,4.0,0.0,2.0,1.0,1.0,100727.68,0.0
3566,15775761.0,Chiazagomekpere,649.0,Spain,Female,28.0,6.0,0.0,1.0,1.0,0.0,165035.17,0.0
3567,15717290.0,Ch'en,662.0,France,Female,29.0,4.0,0.0,2.0,0.0,1.0,141023.01,0.0
3568,15639277.0,McKenzie,744.0,Spain,Male,31.0,2.0,0.0,2.0,0.0,1.0,65864.4,0.0
3569,15731519.0,Fan,737.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,175025.27,0.0
3570,15765093.0,Olisaemeka,696.0,France,Male,45.0,0.0,0.0,1.0,1.0,0.0,59207.41,1.0
3571,15643496.0,Ginn,682.0,France,Male,38.0,0.0,0.0,2.0,1.0,1.0,54487.43,0.0
3572,15570002.0,Chukwuemeka,572.0,France,Female,43.0,9.0,0.0,2.0,0.0,0.0,83473.82,0.0
3573,15625942.0,Chukwuemeka,679.0,Germany,Male,62.0,1.0,93616.35,1.0,0.0,1.0,121277.78,1.0
3574,15659843.0,Onwudiwe,695.0,France,Female,35.0,7.0,0.0,1.0,0.0,1.0,52876.41,0.0
3575,15694879.0,Calabresi,637.0,Germany,Female,45.0,5.0,131834.8,3.0,1.0,0.0,143007.49,1.0
3576,15710206.0,Yancy,498.0,France,Male,25.0,2.0,0.0,1.0,1.0,0.0,137980.58,0.0
3577,15696852.0,Chia,651.0,France,Female,39.0,9.0,0.0,2.0,1.0,0.0,139410.08,0.0
3578,15694995.0,Zikoranachidimma,652.0,France,Male,41.0,3.0,123936.54,1.0,1.0,1.0,97468.56,0.0
3579,15805565.0,Pugh,591.0,France,Female,37.0,0.0,0.0,2.0,1.0,1.0,152883.95,0.0
3580,15642448.0,Fang,678.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,26589.92,0.0
3581,15606901.0,Ch'ien,569.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,82565.01,0.0
3582,15783955.0,Hsueh,534.0,Germany,Female,39.0,7.0,141069.18,1.0,1.0,1.0,54560.79,1.0
3583,15652981.0,Genovesi,720.0,France,Female,34.0,3.0,0.0,1.0,1.0,1.0,116052.92,0.0
3584,15578073.0,Chukwukere,705.0,France,Male,40.0,2.0,0.0,2.0,1.0,0.0,75562.47,0.0
3585,15651369.0,Ch'ang,850.0,Spain,Female,34.0,5.0,0.0,1.0,1.0,1.0,140929.98,0.0
3586,15731586.0,Hsing,708.0,Spain,Male,44.0,7.0,0.0,2.0,1.0,0.0,166516.84,0.0
3587,15803846.0,Chigbogu,577.0,France,Female,36.0,9.0,91549.74,1.0,1.0,1.0,141402.93,0.0
3588,15628145.0,Hsing,577.0,France,Male,40.0,3.0,132371.3,1.0,0.0,1.0,12483.56,0.0
3589,15752994.0,Obidimkpa,710.0,Spain,Female,49.0,5.0,0.0,1.0,1.0,0.0,92816.86,1.0
3590,15585255.0,Chukwubuikem,728.0,France,Male,36.0,4.0,145621.08,1.0,1.0,0.0,80778.5,0.0
3591,15732266.0,Ch'iu,749.0,France,Female,41.0,9.0,0.0,2.0,1.0,1.0,82298.61,0.0
3592,15773868.0,Martin,645.0,Spain,Female,44.0,4.0,0.0,1.0,1.0,1.0,131647.31,0.0
3593,15594862.0,Macdonald,528.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,53437.1,1.0
3594,15730657.0,Chu,713.0,France,Male,33.0,4.0,0.0,2.0,1.0,1.0,136858.24,0.0
3595,15748882.0,Tung,651.0,France,Male,41.0,5.0,0.0,2.0,1.0,1.0,83715.66,0.0
3596,15760091.0,H?,704.0,France,Male,49.0,9.0,0.0,1.0,1.0,0.0,162697.93,1.0
3597,15583392.0,K?,602.0,Spain,Female,35.0,7.0,0.0,2.0,1.0,1.0,126812.85,0.0
3598,15753362.0,Uchenna,682.0,Germany,Male,30.0,8.0,139872.81,2.0,1.0,1.0,89972.25,0.0
3599,15661528.0,Ngozichukwuka,603.0,Spain,Male,31.0,5.0,0.0,2.0,1.0,0.0,120511.03,0.0
3600,15655232.0,Fenton,731.0,France,Male,30.0,4.0,0.0,2.0,1.0,1.0,81733.73,0.0
3601,15728693.0,Palerma,699.0,Spain,Female,38.0,4.0,0.0,2.0,1.0,1.0,151325.24,0.0
3602,15590199.0,Hsieh,744.0,Germany,Male,39.0,7.0,107784.65,2.0,1.0,1.0,131300.68,0.0
3603,15646513.0,Fiorentino,583.0,Spain,Female,41.0,1.0,144962.74,1.0,1.0,1.0,75762.0,0.0
3604,15805523.0,Onwuamaeze,569.0,France,Female,42.0,2.0,0.0,1.0,1.0,0.0,147527.17,0.0
3605,15781665.0,Chidubem,775.0,Spain,Male,43.0,2.0,0.0,2.0,1.0,0.0,140889.32,0.0
3606,15785519.0,Chukwujekwu,729.0,France,Male,28.0,3.0,0.0,2.0,1.0,1.0,135875.51,0.0
3607,15591386.0,Chibugo,647.0,Germany,Female,38.0,7.0,131691.33,1.0,1.0,1.0,55775.84,0.0
3608,15778915.0,Chibueze,628.0,Germany,Male,23.0,2.0,133384.66,1.0,1.0,1.0,133516.71,0.0
3609,15605968.0,Ts'ui,675.0,Spain,Male,42.0,7.0,81564.1,1.0,1.0,1.0,109608.81,0.0
3610,15722404.0,Efremov,655.0,Germany,Male,44.0,5.0,139825.09,1.0,1.0,1.0,171706.66,1.0
3611,15567078.0,Chukwuhaenye,662.0,France,Female,37.0,3.0,0.0,2.0,1.0,1.0,177844.06,0.0
3612,15685564.0,T'ao,629.0,Germany,Female,39.0,8.0,107960.46,2.0,1.0,0.0,148087.88,0.0
3613,15671351.0,Ch'eng,627.0,France,Female,21.0,7.0,0.0,2.0,1.0,1.0,141210.5,0.0
3614,15732704.0,Yobachi,749.0,France,Male,35.0,5.0,141546.68,1.0,1.0,0.0,151336.96,0.0
3615,15626135.0,Ku,850.0,France,Male,35.0,8.0,151739.65,1.0,1.0,0.0,115994.52,0.0
3616,15671591.0,Riddle,590.0,France,Male,41.0,7.0,0.0,2.0,0.0,1.0,127951.81,0.0
3617,15787258.0,T'ang,656.0,France,Male,69.0,4.0,0.0,2.0,1.0,1.0,111312.96,0.0
3618,15779492.0,Milani,627.0,Germany,Female,43.0,6.0,119152.1,1.0,1.0,0.0,178393.68,1.0
3619,15603082.0,Scott,729.0,Spain,Female,32.0,4.0,0.0,2.0,1.0,0.0,118929.64,0.0
3620,15624611.0,Lo,542.0,Germany,Male,43.0,8.0,123871.5,1.0,1.0,1.0,120906.83,0.0
3621,15604891.0,Chieloka,635.0,France,Female,29.0,10.0,0.0,2.0,1.0,1.0,121299.14,0.0
3622,15617705.0,Tsou,773.0,Germany,Female,34.0,10.0,121691.54,2.0,0.0,0.0,102908.91,0.0
3623,15753840.0,Brown,633.0,France,Male,38.0,1.0,0.0,2.0,1.0,0.0,166495.2,0.0
3624,15773071.0,Chidubem,744.0,Germany,Male,61.0,7.0,132657.55,1.0,1.0,0.0,134875.37,1.0
3625,15795963.0,Chukwufumnanya,673.0,France,Female,36.0,1.0,0.0,2.0,1.0,0.0,122925.4,0.0
3626,15637354.0,Ts'ui,638.0,France,Male,44.0,2.0,173459.45,1.0,1.0,1.0,156150.08,0.0
3627,15746515.0,Mazzanti,806.0,Germany,Female,55.0,8.0,108128.96,1.0,1.0,0.0,101699.77,1.0
3628,15764253.0,Ting,633.0,France,Female,56.0,7.0,0.0,2.0,1.0,1.0,48606.71,0.0
3629,15628420.0,Efremov,714.0,Spain,Female,40.0,1.0,0.0,2.0,0.0,0.0,136028.99,1.0
3630,15782939.0,Nwachinemelu,681.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,122221.71,0.0
3631,15776780.0,Hsieh,627.0,Germany,Female,51.0,10.0,82231.51,1.0,1.0,0.0,93336.3,1.0
3632,15728605.0,Onyemauchechukwu,683.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,115767.93,0.0
3633,15775104.0,McIntyre,727.0,Germany,Male,39.0,4.0,103033.83,1.0,1.0,0.0,124071.71,1.0
3634,15632899.0,Lo,589.0,France,Female,66.0,4.0,0.0,1.0,1.0,1.0,121485.1,0.0
3635,15716000.0,Zikoranachidimma,667.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,182633.63,0.0
3636,15803801.0,Okeke,726.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,57529.14,0.0
3637,15677550.0,Yobachi,729.0,Spain,Female,35.0,1.0,122450.04,1.0,1.0,0.0,139048.0,0.0
3638,15672397.0,Ch'iu,726.0,France,Male,46.0,9.0,0.0,1.0,1.0,0.0,65733.53,1.0
3639,15682834.0,Hsieh,579.0,France,Female,41.0,3.0,0.0,2.0,1.0,0.0,167984.72,0.0
3640,15748625.0,Smith,726.0,France,Female,28.0,4.0,0.0,2.0,1.0,1.0,83093.25,0.0
3641,15789546.0,Hsia,686.0,Spain,Male,38.0,7.0,174571.36,1.0,0.0,0.0,105760.01,0.0
3642,15658057.0,Ugoji,578.0,France,Male,22.0,2.0,0.0,2.0,0.0,0.0,176580.93,0.0
3643,15782231.0,Fanucci,642.0,Germany,Male,44.0,3.0,122501.38,1.0,0.0,0.0,54495.82,0.0
3644,15802570.0,Ch'ien,724.0,France,Female,38.0,7.0,0.0,1.0,1.0,1.0,165580.93,0.0
3645,15774151.0,Nnamutaezinwa,704.0,France,Male,47.0,8.0,0.0,1.0,1.0,0.0,161241.65,1.0
3646,15786042.0,Eluemuno,548.0,France,Male,29.0,0.0,0.0,2.0,1.0,1.0,36209.1,0.0
3647,15702095.0,Nnaife,594.0,Germany,Female,62.0,10.0,133626.88,1.0,1.0,0.0,102057.86,1.0
3648,15572767.0,Smith,598.0,Germany,Female,38.0,5.0,173844.69,2.0,1.0,1.0,93739.71,0.0
3649,15634891.0,Frolova,718.0,France,Female,60.0,2.0,0.0,2.0,1.0,0.0,141946.92,1.0
3650,15800215.0,Udinese,581.0,Spain,Male,28.0,6.0,0.0,2.0,1.0,1.0,168034.9,0.0
3651,15751022.0,Pisani,678.0,Germany,Male,38.0,2.0,133501.36,2.0,1.0,0.0,121207.66,0.0
3652,15713483.0,Lettiere,697.0,Spain,Female,33.0,8.0,0.0,2.0,1.0,0.0,79082.62,0.0
3653,15674880.0,Mazzanti,641.0,France,Female,33.0,8.0,0.0,2.0,1.0,0.0,132798.65,0.0
3654,15593736.0,Mazzi,651.0,France,Female,28.0,7.0,131244.65,2.0,1.0,0.0,114469.55,0.0
3655,15672374.0,Genovese,634.0,France,Female,60.0,4.0,0.0,1.0,1.0,1.0,142223.94,0.0
3656,15604891.0,K?,651.0,France,Female,29.0,5.0,0.0,2.0,1.0,1.0,184936.77,0.0
3657,15640491.0,Ch'in,689.0,France,Female,37.0,4.0,131563.88,1.0,1.0,1.0,177279.41,0.0
3658,15653050.0,Chukwufumnanya,659.0,Spain,Male,38.0,4.0,0.0,2.0,1.0,0.0,56770.76,0.0
3659,15671351.0,Chukwuebuka,637.0,France,Male,41.0,6.0,69436.97,1.0,1.0,0.0,103787.28,0.0
3660,15802368.0,Onwumelu,659.0,Germany,Female,30.0,1.0,167735.69,2.0,1.0,1.0,183515.13,0.0
3661,15603880.0,McElhone,708.0,Spain,Male,26.0,1.0,123428.58,1.0,1.0,0.0,60972.84,0.0
3662,15725698.0,Y?,704.0,France,Female,36.0,10.0,121355.99,1.0,1.0,1.0,51637.67,0.0
3663,15792986.0,Watson,651.0,France,Female,27.0,1.0,0.0,2.0,1.0,1.0,141872.05,0.0
3664,15641174.0,Ts'ai,738.0,France,Male,31.0,9.0,0.0,1.0,0.0,1.0,52861.89,0.0
3665,15576760.0,Mazzanti,663.0,France,Female,27.0,8.0,0.0,2.0,1.0,1.0,140941.47,0.0
3666,15777907.0,Rizzo,738.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,182270.88,0.0
3667,15769005.0,Hsing,516.0,France,Male,42.0,9.0,0.0,2.0,1.0,0.0,16081.62,0.0
3668,15784700.0,Y?,562.0,France,Male,54.0,3.0,98905.06,1.0,1.0,1.0,86937.2,0.0
3669,15582591.0,Mamelu,755.0,France,Male,37.0,8.0,0.0,1.0,1.0,1.0,161655.55,1.0
3670,15652667.0,Chinedum,560.0,France,Male,28.0,2.0,106817.71,1.0,0.0,1.0,157587.28,0.0
3671,15611171.0,Kao,630.0,France,Female,51.0,4.0,0.0,1.0,1.0,0.0,12483.39,1.0
3672,15796721.0,Brown,553.0,Spain,Female,28.0,2.0,0.0,1.0,1.0,1.0,85890.55,0.0
3673,15684951.0,Maclean,652.0,France,Male,41.0,9.0,130575.26,1.0,0.0,0.0,70784.27,0.0
3674,15583939.0,Frolov,588.0,France,Female,54.0,2.0,0.0,1.0,1.0,0.0,81602.02,1.0
3675,15592461.0,Udinese,531.0,Germany,Male,23.0,6.0,127269.75,2.0,1.0,1.0,162760.96,0.0
3676,15710408.0,P'eng,585.0,Spain,Female,40.0,4.0,0.0,1.0,1.0,0.0,173870.39,1.0
3677,15642991.0,T'ien,681.0,Germany,Female,49.0,5.0,123699.28,1.0,1.0,0.0,181893.31,1.0
3678,15680752.0,Nworie,717.0,France,Male,47.0,6.0,0.0,2.0,1.0,0.0,120852.85,0.0
3679,15807595.0,Onyekachi,729.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,170980.86,0.0
3680,15775662.0,Manna,833.0,France,Female,29.0,9.0,116498.22,1.0,1.0,1.0,78111.84,0.0
3681,15686957.0,Mazzi,621.0,France,Female,36.0,6.0,0.0,1.0,1.0,0.0,95963.14,1.0
3682,15709639.0,K'ung,748.0,France,Male,41.0,6.0,0.0,2.0,1.0,1.0,45445.78,0.0
3683,15596379.0,Ch'eng,567.0,Germany,Female,32.0,4.0,127847.86,1.0,1.0,1.0,60552.44,1.0
3684,15654891.0,Genovese,687.0,France,Male,30.0,9.0,0.0,1.0,1.0,0.0,82367.21,0.0
3685,15809462.0,Okagbue,831.0,Germany,Male,49.0,8.0,118547.72,1.0,0.0,0.0,151733.43,1.0
3686,15648898.0,Chukwujamuike,592.0,France,Female,31.0,1.0,0.0,1.0,1.0,1.0,125083.67,1.0
3687,15571756.0,Chukwuemeka,773.0,France,Female,28.0,3.0,0.0,1.0,1.0,1.0,182728.8,0.0
3688,15605791.0,Ch'ang,706.0,France,Male,61.0,3.0,0.0,2.0,1.0,1.0,47911.03,0.0
3689,15775318.0,Chukwunonso,671.0,France,Male,30.0,10.0,0.0,2.0,0.0,1.0,92826.53,0.0
3690,15662578.0,Chiagoziem,677.0,Germany,Male,37.0,2.0,115532.52,1.0,0.0,1.0,132029.95,0.0
3691,15691823.0,Genovese,627.0,Spain,Male,37.0,3.0,0.0,2.0,1.0,0.0,151425.82,0.0
3692,15702430.0,Clements,628.0,France,Female,43.0,5.0,0.0,2.0,1.0,1.0,132973.17,0.0
3693,15581252.0,Folliero,774.0,France,Male,28.0,5.0,0.0,2.0,1.0,1.0,172497.76,0.0
3694,15684960.0,Fomin,639.0,France,Female,26.0,5.0,0.0,2.0,1.0,0.0,142935.77,0.0
3695,15784597.0,Chukwuemeka,576.0,Spain,Female,40.0,7.0,0.0,1.0,0.0,0.0,65323.11,1.0
3696,15605293.0,Chidozie,599.0,France,Female,49.0,7.0,0.0,1.0,0.0,0.0,94499.06,1.0
3697,15787051.0,Hargreaves,689.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,94870.16,0.0
3698,15720284.0,Y?an,569.0,Spain,Male,33.0,7.0,0.0,2.0,1.0,1.0,122662.98,0.0
3699,15681550.0,Ch'en,635.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,170518.63,0.0
3700,15742448.0,Chieloka,604.0,Spain,Male,33.0,7.0,0.0,1.0,1.0,0.0,126796.69,0.0
3701,15681671.0,Olisanugo,578.0,France,Male,28.0,5.0,0.0,1.0,1.0,1.0,176580.89,0.0
3702,15778958.0,Fanucci,468.0,Germany,Male,32.0,6.0,141846.68,1.0,1.0,0.0,137510.41,0.0
3703,15701555.0,Liao,590.0,Germany,Female,52.0,4.0,164948.98,1.0,1.0,0.0,131736.23,1.0
3704,15711446.0,Nkemdirim,634.0,France,Male,34.0,8.0,0.0,2.0,0.0,1.0,166520.96,0.0
3705,15667460.0,Olisaemeka,709.0,France,Female,30.0,0.0,0.0,2.0,0.0,1.0,181419.29,0.0
3706,15664204.0,Lombardi,536.0,Germany,Female,44.0,8.0,114370.41,1.0,1.0,0.0,120790.02,1.0
3707,15745455.0,Ch'ang,628.0,Spain,Male,32.0,1.0,0.0,2.0,1.0,1.0,94767.13,0.0
3708,15756820.0,H?,651.0,France,Female,44.0,2.0,0.0,2.0,1.0,1.0,183598.77,0.0
3709,15757837.0,Nucci,678.0,Spain,Female,39.0,6.0,0.0,2.0,1.0,1.0,149822.04,0.0
3710,15681620.0,Toscani,750.0,Spain,Female,30.0,1.0,0.0,2.0,1.0,1.0,127825.25,0.0
3711,15689953.0,Chinomso,774.0,Spain,Female,33.0,3.0,96473.33,1.0,1.0,0.0,185808.7,0.0
3712,15751167.0,O'Brien,769.0,France,Male,37.0,2.0,0.0,1.0,1.0,0.0,129892.93,0.0
3713,15743550.0,Yancy,673.0,France,Female,40.0,9.0,0.0,2.0,1.0,1.0,72350.47,0.0
3714,15728123.0,Fiorentino,686.0,Spain,Male,29.0,2.0,91835.16,1.0,1.0,0.0,81491.7,0.0
3715,15733444.0,McIntyre,652.0,Germany,Female,44.0,9.0,92760.55,2.0,1.0,1.0,127847.25,1.0
3716,15798975.0,Lettiere,724.0,France,Female,32.0,5.0,0.0,2.0,1.0,1.0,119969.99,0.0
3717,15588580.0,Brown,664.0,Spain,Female,38.0,3.0,0.0,2.0,1.0,1.0,172939.3,0.0
3718,15617252.0,Hs?,586.0,Germany,Female,45.0,8.0,109740.62,1.0,1.0,0.0,161388.22,1.0
3719,15622230.0,Hao,590.0,Germany,Female,31.0,1.0,107548.94,1.0,1.0,0.0,141210.5,0.0
3720,15759991.0,Chinomso,775.0,Germany,Female,36.0,2.0,115915.53,2.0,1.0,0.0,132418.59,0.0
3721,15570086.0,Fomin,705.0,Spain,Male,29.0,8.0,143595.87,2.0,1.0,0.0,48260.19,0.0
3722,15752342.0,Chukwumaobim,649.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,4993.94,0.0
3723,15761717.0,Ch'ang,758.0,France,Male,33.0,4.0,0.0,2.0,1.0,1.0,81452.29,0.0
3724,15595874.0,Ch'ang,716.0,France,Female,41.0,3.0,130114.39,1.0,1.0,0.0,176903.35,0.0
3725,15693322.0,Tsou,651.0,France,Male,24.0,2.0,124577.33,2.0,1.0,1.0,151822.66,0.0
3726,15807900.0,Ch'ien,849.0,France,Female,35.0,3.0,0.0,2.0,1.0,1.0,78854.57,0.0
3727,15792453.0,Ozioma,697.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,153955.38,0.0
3728,15761168.0,Chinomso,687.0,Spain,Female,34.0,2.0,0.0,2.0,0.0,0.0,96658.26,0.0
3729,15794849.0,Chukwumaobim,646.0,Spain,Male,43.0,7.0,0.0,2.0,1.0,1.0,117038.96,0.0
3730,15711254.0,Onochie,697.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,1.0,172450.04,0.0
3731,15705735.0,Chukwuraenye,758.0,Spain,Male,34.0,9.0,79858.13,1.0,1.0,1.0,147055.87,0.0
3732,15761706.0,Ives,516.0,Spain,Female,40.0,4.0,80780.16,2.0,1.0,1.0,77965.44,0.0
3733,15705918.0,Chuang,755.0,France,Male,40.0,5.0,0.0,1.0,1.0,0.0,128528.83,1.0
3734,15640078.0,Harker,729.0,Germany,Female,54.0,8.0,141796.43,3.0,1.0,1.0,180736.24,1.0
3735,15576094.0,Fanucci,611.0,France,Female,33.0,1.0,0.0,2.0,1.0,1.0,67940.8,0.0
3736,15775294.0,Onwubiko,766.0,Germany,Female,39.0,8.0,114370.41,2.0,1.0,0.0,185543.36,0.0
3737,15658577.0,Onyemere,660.0,France,Female,29.0,3.0,0.0,2.0,1.0,0.0,184524.65,0.0
3738,15694860.0,Calabrese,700.0,Germany,Female,37.0,8.0,134381.52,1.0,1.0,0.0,180829.99,1.0
3739,15699225.0,Milanesi,574.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,183399.12,0.0
3740,15632967.0,Chia,529.0,France,Male,31.0,5.0,0.0,2.0,1.0,0.0,82709.8,0.0
3741,15651369.0,Lucchesi,612.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,81299.18,0.0
3742,15702541.0,Ch'in,803.0,Germany,Male,32.0,1.0,157026.61,1.0,1.0,1.0,93524.22,0.0
3743,15631457.0,Chukwubuikem,752.0,France,Male,41.0,2.0,0.0,1.0,1.0,0.0,107876.2,0.0
3744,15643908.0,Ting,583.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,70927.11,0.0
3745,15703614.0,Frolov,850.0,Spain,Female,36.0,3.0,142536.5,1.0,1.0,1.0,177524.19,0.0
3746,15684440.0,Hsing,587.0,Germany,Female,49.0,3.0,106804.53,1.0,1.0,0.0,178361.48,1.0
3747,15661526.0,Chidiebere,662.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,143619.43,0.0
3748,15701176.0,Brown,790.0,Germany,Male,41.0,3.0,122028.65,2.0,1.0,0.0,126561.07,0.0
3749,15749905.0,Ts'ao,711.0,France,Female,26.0,5.0,0.0,1.0,1.0,0.0,138526.96,1.0
3750,15626608.0,H?,697.0,Spain,Female,45.0,6.0,0.0,2.0,0.0,0.0,180329.83,0.0
3751,15809901.0,DeRose,653.0,France,Male,26.0,4.0,131354.52,1.0,0.0,1.0,143357.02,0.0
3752,15754084.0,Lucchesi,565.0,France,Male,41.0,4.0,0.0,2.0,1.0,1.0,70550.0,0.0
3753,15691874.0,Ugoji,662.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,181794.86,0.0
3754,15618647.0,Onwuamaeze,681.0,Germany,Female,36.0,7.0,103873.39,2.0,1.0,0.0,93901.61,0.0
3755,15609913.0,Ts'ui,659.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,93844.87,0.0
3756,15622443.0,Chigozie,591.0,Germany,Female,39.0,9.0,121063.9,2.0,1.0,1.0,156761.0,0.0
3757,15807524.0,Lu,591.0,Spain,Male,31.0,9.0,118886.55,1.0,1.0,1.0,93536.38,0.0
3758,15682472.0,Ponomarev,717.0,Spain,Female,33.0,1.0,0.0,1.0,1.0,1.0,129870.93,1.0
3759,15684912.0,Cremonesi,730.0,Spain,Female,49.0,4.0,0.0,3.0,1.0,0.0,124059.19,1.0
3760,15635034.0,Fanucci,663.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,93826.78,0.0
3761,15570145.0,H?,710.0,Germany,Female,35.0,7.0,142880.28,2.0,0.0,0.0,182944.47,0.0
3762,15789563.0,Naylor,712.0,France,Male,43.0,5.0,131629.17,1.0,1.0,1.0,55725.04,0.0
3763,15615473.0,Cavenagh,437.0,Spain,Male,45.0,3.0,110153.35,1.0,0.0,1.0,19282.85,0.0
3764,15685920.0,Macleod,644.0,Germany,Male,45.0,2.0,108239.11,1.0,1.0,0.0,105965.25,1.0
3765,15773890.0,Hao,652.0,France,Male,51.0,5.0,0.0,1.0,0.0,0.0,53710.23,1.0
3766,15579996.0,Shih,704.0,France,Male,49.0,1.0,0.0,2.0,1.0,1.0,160828.98,0.0
3767,15598097.0,Hayslett,663.0,France,Female,34.0,3.0,126663.51,1.0,1.0,1.0,177065.24,0.0
3768,15710365.0,Fanucci,742.0,Spain,Female,58.0,1.0,128960.3,1.0,1.0,1.0,107811.28,0.0
